player_id;player_name;age;country;height_cm;weight_lbs;position;overall;potential;Value_millions;pref_foot;weak_foot;skill_moves;international_reputation;Attacking_work_rate;Defensive_work_rate;body_type;club_country;club_name;club_overall
251093;Jackson Longridge;27;Scotland;183;150;LB;62;62;0,375;Left;3;2;1;High; Medium;Normal (170-185);Scotland;Livingston;64
257237;Ross Doohan;24;Scotland;186;165;GK;63;67;0,55;Right;3;1;1;Medium; Medium;Lean (185+);England;Forest Green Rovers;63
259029;Carlos Uvilde Sánchez Esmeraldas;21;Ecuador;174;148;RWB;63;72;1;Right;3;2;1;Medium; High;Lean (170-185);Ecuador;Independiente Del Valle;71
272599;Tuomas Ollila;22;Finland;173;150;LB;60;67;0,475;Left;2;2;1;High; Medium;Normal (170-185);Finland;Finland;69
240599;Callum David Hendry;24;Scotland;178;154;ST;62;67;0,6;Right;4;3;1;High; Low;Normal (170-185);England;Salford City;63
269272;Achraf Douiri;22;Netherlands;180;139;RB;62;69;0,775;Right;3;4;1;Medium; Medium;Lean (170-185);Netherlands;Fc Volendam;65
209368;Jack Patrick Powell;28;England;177;137;CM;62;62;0,4;Right;3;3;1;Medium; Medium;Lean (170-185);England;Crawley Town;61
269529;Nok Hang Leung;27;Hong Kong;185;165;CB;62;63;0,4;Right;3;2;1;Medium; Medium;Normal (185+);China PR;Zhejiang;62
219865;Per Jesper Gustavsson;27;Sweden;174;163;CDM;62;63;0,4;Right;3;2;1;Medium; Medium;Normal (170-185);Sweden;Mjällby;62
256473;Jasper Moon;21;England;186;165;CB;62;68;0,575;Right;3;2;1;Low; High;Normal (185+);England;Burton Albion;64
273114;Jakob Lemmer;22;Germany;179;163;RM;61;69;0,725;Right;3;2;1;Medium; Medium;Normal (170-185);Germany;Dynamo Dresden;66
275162;Tommaso Barbieri;19;Italy;181;159;RB;62;76;0,9;Right;3;2;1;Medium; Medium;Lean (170-185);Italy;Juventus;82
233946;童磊;24;China PR;178;146;RB;62;66;0,525;Right;3;2;1;Medium; Medium;Lean (170-185);China PR;Dalian Professional;60
252378;William Adipepe Pandi Bapaga;19;England;176;152;LW;62;73;0,85;Right;4;3;1;High; Medium;Lean (170-185);England;Coventry City;70
240347;Arthur Bertrand Gnahoua;30;France;185;176;LW;62;62;0,375;Left;4;3;1;High; Medium;Normal (185+);England;Morecambe;63
270044;Lukas Mazagg;22;Italy;190;176;CB;61;68;0,625;Left;3;2;1;Medium; Medium;Normal (185+);Germany;Meppen;64
270556;Roberto Arroyo Gregorio;18;Spain;179;148;CF;62;76;0,925;Right;3;3;1;Medium; Medium;Normal (170-185);Spain;Real Valladolid;75
270812;Alejandro Orellana Gómez;21;Spain;176;139;CDM;62;71;0,85;Right;3;3;1;Medium; Medium;Normal (170-185);Spain;Fc Andorra;66
272860;Pedro Souto;22;Argentina;178;154;LB;62;69;0,775;Left;3;2;1;Medium; Medium;Normal (170-185);Argentina;Banfield;68
207836;황순민 金胜敏;31;Korea Republic;178;152;LB;62;62;0,3;Left;3;2;1;Medium; Medium;Lean (170-185);Korea Republic;Suwon;65
222172;范云龙;33;China PR;180;165;CM;62;62;0,24;Left;3;3;1;Medium; Medium;Lean (170-185);China PR;Guangzhou City;61
244188;Samuel Abifade;22;Germany;186;185;LM;62;70;0,9;Left;4;3;1;High; Medium;Normal (185+);Germany;Meppen;64
195036;Sam Thomas Winnall;31;England;175;157;ST;62;62;0,325;Right;3;2;1;High; Low;Normal (170-185);England;Burton Albion;64
260828;Rubén de Tomás Gómez;21;Spain;172;150;LM;62;72;0,9;Right;4;3;1;Medium; Medium;Normal (170-185);Spain;Rayo Vallecano;76
263901;Ed Turns;19;Wales;185;168;CB;59;76;0,55;Left;2;2;1;Medium; Medium;Lean (185+);England;Leyton Orient;63
270557;João Pedro Espírito Santo Oliveira;19;Portugal;185;172;GK;62;76;0,825;Right;2;1;1;Medium; Medium;Lean (185+);Portugal;Estoril;70
245213;Baba Fernandes;22;Portugal;188;181;CB;62;68;0,575;Right;2;2;1;Medium; Medium;Normal (185+);England;Accrington Stanley;63
228318;Harrison James Chapman;24;England;172;154;CAM;63;68;0,725;Right;3;3;1;High; Low;Normal (170-185);England;Bradford City;63
231646;Paweł Żyra;24;Poland;178;154;CM;61;68;0,65;Right;3;2;1;Medium; Medium;Lean (170-185);Poland;Stal Mielec;64
272351;Alan Leonel Di Pippa;22;Argentina;179;165;CDM;62;70;0,85;Right;3;2;1;Medium; High;Normal (170-185);Argentina;Banfield;68
238815;Luis Enrique Riveros Valenzuela;23;Paraguay;178;161;ST;62;68;0,625;Right;3;3;1;Medium; Medium;Normal (170-185);Chile;Audax Italiano;65
269281;Jonathan Ruque;22;France;176;143;RB;62;70;0,85;Right;3;2;1;High; Medium;Lean (170-185);France;Annecy;65
228577;Armani George Little;25;England;175;139;CM;62;65;0,525;Right;4;3;1;High; Medium;Lean (170-185);England;Afc Wimbledon;62
232161;Robin Tranberg;29;Sweden;186;179;CM;62;62;0,4;Right;3;2;1;High; High;Normal (185+);Sweden;Varberg Bois;62
246753;Mads Juhl Kikkenborg;22;Denmark;197;205;GK;62;71;0,775;Right;2;1;1;Medium; Medium;Normal (185+);Denmark;Lyngby;63
270050;Mika Biereth;19;Denmark;187;172;ST;62;79;1;Right;2;3;1;Medium; Medium;Lean (185+);Netherlands;Rkc Waalwijk;66
207586;Oliver Montana Silverholt;28;Sweden;176;152;LWB;62;62;0,35;Right;4;2;1;High; Medium;Lean (170-185);Sweden;Varberg Bois;62
267491;Fernando José Román Torales;21;Paraguay;182;179;CB;62;71;0,825;Right;2;2;1;Medium; Medium;Normal (170-185);Paraguay;Guaraní;67
270307;Fábio Pereira Baptista;21;Portugal;169;139;RWB;62;70;0,85;Right;3;2;1;Medium; Medium;Normal (170-);Belgium;Sint-Truiden;67
273891;Karim Chaban;22;France;182;176;LM;62;68;0,65;Right;3;3;1;Medium; Medium;Normal (170-185);Spain;Albacete;67
232675;Muteb Abdullah Al Mufarrij;25;Saudi Arabia;182;154;CB;62;67;0,525;Left;3;2;1;Medium; Medium;Lean (170-185);Saudi Arabia;Al Hilal;73
241379;Odin Ohray Bailey;22;England;178;154;RM;63;67;0,7;Left;3;3;1;High; Low;Lean (170-185);England;Salford City;63
250851;Frederik Alves Ibsen;22;Denmark;195;185;CB;62;70;0,825;Right;3;2;1;Medium; Medium;Normal (185+);Denmark;Brøndby;69
251875;Rareș Ispas;21;Romania;178;154;LB;62;72;0,85;Left;2;2;1;Medium; Medium;Lean (170-185);Romania;Sepsi;66
262628;Leo Mikić;25;Croatia;180;168;LM;62;65;0,525;Right;3;3;1;Medium; High;Normal (170-185);Austria;Ried;65
264164;Francisco Javier Delgado Rojano;20;Spain;177;137;RB;61;73;0,75;Right;3;2;1;High; Medium;Normal (170-185);Spain;Real Betis;79
233444;Marcus Johansen Mehnert;24;Norway;185;170;ST;61;66;0,5;Left;3;2;1;High; Medium;Normal (185+);Norway;Strømsgodset;63
233445;Jeppe Arctander Moe;26;Norway;185;161;LWB;62;63;0,425;Left;3;2;1;High; Medium;Normal (185+);Norway;Aalesund;63
235493;Tareq Abdullah;26;Saudi Arabia;170;141;RB;62;63;0,425;Right;3;2;1;Medium; Medium;Normal (170-);Saudi Arabia;Al Taawon;67
255205;Sebastian Berhalter;21;United States;175;154;CDM;62;71;0,85;Right;2;2;1;Medium; High;Normal (170-185);Canada;Vancouver Whitecaps;68
264166;Manuel Morillo León;18;Spain;182;154;ST;62;79;1;Right;3;4;1;Medium; Medium;Normal (170-185);Spain;Real Betis;79
270054;Patrick Gilmar Sequeira Mejías;23;Costa Rica;190;185;GK;62;69;0,675;Right;3;1;1;Medium; Medium;Normal (185+);Spain;Lugo;67
206566;Maxime Teremoana Crocombe;28;New Zealand;194;194;GK;62;62;0,275;Right;2;1;1;Medium; Medium;Normal (185+);England;Grimsby Town;61
272614;André Filipe Encarnação Simões;18;Portugal;174;141;CM;62;77;0,925;Right;3;2;1;Medium; Medium;Normal (170-185);Portugal;Gil Vicente;70
273894;Bryan Stiven Wittle Caicedo;22;Ecuador;182;172;LM;63;72;1,1;Right;3;3;1;High; Medium;Normal (170-185);Ecuador;Emelec;67
222438;邹德海;29;China PR;187;161;GK;62;62;0,275;Right;3;1;1;Medium; Medium;Lean (185+);China PR;Beijing Guoan;64
252902;Michel Stöcker;23;Germany;184;159;CB;61;68;0,6;Left;3;2;1;Medium; High;Lean (170-185);Germany;Verl;63
260326;Boubacar Fall;21;Senegal;198;176;GK;62;74;0,85;Right;3;1;1;Medium; Medium;Lean (185+);France;Saint-Étienne;71
261606;Ivan Kričak;25;Serbia;182;170;CB;62;66;0,5;Right;3;2;1;Medium; High;Normal (170-185);Sweden;Mjällby;62
222183;艾迪·弗朗西斯;31;China PR;180;170;CB;62;62;0,275;Right;3;2;1;Low; Medium;Lean (170-185);China PR;Shanghai Shenhua;65
238055;Ammar Siraj Al Najjar;25;Saudi Arabia;175;150;RW;62;63;0,475;Right;3;3;1;High; Medium;Lean (170-185);Saudi Arabia;Damac;67
257255;Barne Pernot;23;Germany;188;168;CB;62;71;0,825;Right;3;2;1;Medium; High;Normal (185+);Germany;Verl;63
231912;김건웅 金建熊;24;Korea Republic;185;179;CB;62;67;0,55;Right;3;2;1;Medium; High;Normal (185+);Korea Republic;Jeonbuk Motors;69
247528;Corrie Richard Ndaba;22;Republic of Ireland;188;181;CB;62;69;0,75;Left;3;2;1;Medium; Medium;Normal (185+);England;Fleetwood Town;64
256488;Matthew Cox;19;England;182;163;GK;60;77;0,575;Right;3;1;1;Medium; Medium;Normal (170-185);England;Brentford;75
222697;한석종 韩钟硕;29;Korea Republic;184;159;CDM;63;63;0,4;Right;4;2;1;Low; High;Normal (170-185);Korea Republic;Suwon Bluewings;67
244201;Luke Owen Jephcott;22;Wales;177;165;ST;63;67;0,7;Right;4;3;1;Medium; Medium;Normal (170-185);England;Swindon Town;62
266730;Bruno Henrique Marques Torres;23;Brazil;193;181;ST;62;69;0,8;Left;2;2;1;High; Low;Lean (185+);Portugal;Arouca;69
269290;Rémy Duterte;28;France;178;152;LWB;62;62;0,35;Left;2;2;1;Medium; Medium;Normal (170-185);France;Laval;66
275434;Beckham Castro;18;Colombia;176;170;LM;64;79;1,4;Right;3;4;1;Medium; Low;Lean (170-185);Colombia;Millonarios;71
231402;Matthew Luke Penney;24;England;172;141;LB;64;67;0,75;Left;3;3;1;High; Medium;Normal (170-185);England;Charlton Athletic;66
231914;Daniel Margush;24;Australia;187;176;GK;62;67;0,475;Right;2;1;1;Medium; Medium;Normal (185+);Australia;Western Sydney Wanderers;66
258282;Diego Alexandre Segovia Hernández;22;Uruguay;191;176;GK;61;73;0,7;Right;2;1;1;Medium; Medium;Lean (185+);Argentina;Independiente;70
264683;Riccardo Ciervo;21;Italy;190;152;RM;61;72;0,725;Right;2;3;1;Medium; Medium;Lean (185+);Italy;Venezia;70
266219;Anyelo Ortíz;20;Bolivia;175;165;LB;62;69;0,75;Left;3;3;1;Medium; Medium;Lean (170-185);Bolivia;Palmaflor Del Trópico;64
225515;Bayron Andrés Oyarzo Muñoz;26;Chile;165;141;RW;62;62;0,425;Right;3;3;1;Medium; Medium;Lean (170-);Chile;Ñublense;67
244715;Taylor Perry;20;England;178;148;CM;62;71;0,875;Right;3;3;1;Medium; Medium;Normal (170-185);England;Cheltenham Town;64
260587;Amjhad Nazih;20;France;192;168;GK;62;74;0,85;Right;2;1;1;Medium; Medium;Lean (185+);France;Nîmes;67
203500;Daniel Antony Rose;28;England;173;159;ST;62;62;0,4;Right;3;2;1;High; Medium;Normal (170-185);England;Stevenage;63
210924;Abdulrahman Al Barakah Eda;31;Saudi Arabia;173;163;CDM;62;62;0,275;Right;3;2;1;Low; Medium;Normal (170-185);Saudi Arabia;Abha;65
154860;Mihai Roman;37;Romania;173;154;RW;63;63;0,16;Right;3;3;1;Medium; Medium;Lean (170-185);Romania;Botoşani;63
225772;Kieran Thomas Green;25;England;184;172;CDM;62;65;0,475;Right;3;2;1;Medium; High;Normal (170-185);England;Grimsby Town;61
261100;Noah Söderberg;20;Sweden;182;172;CM;62;74;0,95;Right;2;2;1;Medium; Medium;Normal (170-185);Sweden;Elfsborg;66
265197;Ayman Benarous;18;England;173;141;CAM;62;76;0,925;Left;2;3;1;Medium; Low;Lean (170-185);England;Bristol City;69
272365;Sinclair Armstrong;19;Republic of Ireland;182;176;ST;60;78;0,65;Right;3;3;1;Medium; Medium;Normal (170-185);England;Queens Park Rangers;70
230893;Owen Rhys Evans;25;Wales;188;154;GK;62;66;0,425;Right;3;1;1;Medium; Medium;Normal (185+);England;Walsall;62
238061;Alfie Lewis;22;England;176;172;CDM;62;68;0,6;Right;3;3;1;Medium; Medium;Lean (170-185);Republic of Ireland;Dundalk;60
183789;Mark Howard;35;England;183;168;GK;63;63;0,05;Right;3;1;1;Medium; Medium;Normal (170-185);Wales;Wrexham;63
255469;Anton Kralj;24;Sweden;164;132;LB;62;67;0,55;Left;2;3;1;High; Low;Lean (170-);Sweden;Hammarby;66
264174;Juan Luis Sánchez Velasco;18;Spain;186;154;RM;62;75;0,925;Right;3;3;1;Medium; Medium;Normal (185+);Spain;Mirandés;67
269294;Ryan Ferhaoui;25;France;183;163;CM;62;67;0,575;Right;3;2;1;Medium; Low;Normal (170-185);France;Laval;66
270574;Elyas Bouzaiene;24;Sweden;180;163;RWB;62;67;0,55;Right;3;2;1;Medium; Medium;Lean (170-185);Sweden;Degerfors;62
271342;Bryan David González Guzmán;19;Chile;165;143;CM;60;76;0,625;Right;2;3;1;Medium; Medium;Normal (170-);Chile;Universidad Católica;71
274926;Manuel Pozo Guerrero;20;Spain;168;143;LM;62;72;0,875;Left;3;3;1;High; Low;Normal (170-);Spain;Real Valladolid;75
275438;Juan José Pérez Suaza;17;Colombia;169;139;RM;62;75;0,9;Right;3;3;1;High; Low;Normal (170-);Ecuador;Emelec;69
222190;吕鹏;32;China PR;182;168;CDM;62;62;0,275;Right;4;2;1;Medium; High;Lean (170-185);China PR;Dalian Professional;60
232174;Oliver Jack Hawkins;30;England;198;203;ST;62;62;0,4;Right;3;2;1;High; Medium;Normal (185+);England;Gillingham;62
254958;Wildo Javier Alonso Bobadilla;31;Paraguay;178;168;LB;62;62;0,3;Left;2;2;1;Medium; Medium;Normal (170-185);Paraguay;General Caballero Jlm;64
260078;Linus Rosenlöcher;21;Germany;183;174;LB;62;72;0,85;Left;3;2;1;High; Medium;Stocky (170-185);Germany;Erzgebirge Aue;65
264175;Pedro Ortiz Bernat;21;Spain;184;168;CM;61;71;0,725;Left;3;2;1;High; Medium;Lean (170-185);Portugal;Vizela;69
275439;Kavier Vicente Ortiz Cortéz;20;Ecuador;182;161;ST;62;70;0,875;Right;3;2;1;High; Medium;Lean (170-185);Ecuador;Aucas;68
263920;Massamba Ndiaye;20;Senegal;202;176;GK;60;68;0,475;Right;2;1;1;Medium; Medium;Lean (185+);France;Pau;65
273904;Felipe Sanchez;18;Argentina;184;172;CB;60;72;0,525;Right;2;2;1;Medium; Low;Lean (170-185);Argentina;Gimnasia La Plata;67
274160;Tomás Sives;18;Argentina;180;172;CAM;62;70;0,85;Left;3;2;1;Medium; Medium;Normal (170-185);Argentina;Arsenal De Sarandi;65
201457;Vadaine Aston James Oliver;30;England;188;172;ST;62;62;0,4;Right;2;2;1;Medium; Low;Normal (185+);England;Bradford City;63
268785;Salem Ali Al Hajri;26;Qatar;183;163;CDM;63;67;0;Right;3;2;1;Medium; Medium;Normal (170-185);Qatar;Qatar;69
273649;Fredrik Tobias Berglie;25;Norway;184;165;CB;61;66;0,425;Right;3;2;1;Medium; Medium;Normal (170-185);Norway;Sandefjord;62
273905;Alan Sosa;19;Argentina;183;172;LM;63;74;1;Left;2;2;1;Medium; Medium;Lean (170-185);Argentina;Gimnasia La Plata;67
172529;Brian Tømming Hämäläinen;33;Denmark;176;179;CB;62;62;0,19;Left;3;3;1;Medium; Medium;Normal (170-185);Denmark;Lyngby;63
257009;Justin Butler;21;United States;188;196;ST;60;72;0,6;Right;3;2;1;Medium; Medium;Stocky (185+);Germany;Ingolstadt;66
263154;Sergio Díaz Sorroche;24;Spain;181;161;GK;62;68;0,5;Right;3;1;1;Medium; Medium;Lean (170-185);Spain;Fc Cartagena;70
259314;Pere Joan García Bauzà;20;Spain;188;183;GK;62;77;0,85;Right;2;1;1;Medium; Medium;Normal (185+);Spain;Mallorca;75
262899;Cottrell Ezekwem;23;Germany;202;194;CB;62;68;0,575;Right;3;2;1;Low; High;Lean (185+);Germany;Verl;63
269299;Sébastien da Silva;31;France;185;165;ST;62;62;0,325;Right;3;2;1;Medium; Medium;Lean (185+);France;Laval;66
231411;Robbie McKenzie;23;England;184;165;RB;63;66;0,6;Right;2;2;1;High; High;Normal (170-185);England;Gillingham;62
234227;Liam Burt;23;Scotland;173;154;LW;62;67;0,6;Right;3;3;1;Medium; Low;Lean (170-185);Republic of Ireland;Shamrock Rovers;63
242419;Bilal Njie;24;Norway;184;159;LM;62;68;0,625;Right;3;3;1;Medium; Medium;Lean (170-185);Norway;Haugesund;63
243699;Frederik Ibsen;25;Denmark;194;179;GK;62;68;0,5;Right;2;1;1;Medium; Medium;Normal (185+);Denmark;Lyngby;63
186611;Mauro Vigorito;32;Italy;187;174;GK;62;62;0,2;Right;2;1;1;Medium; Medium;Normal (185+);Italy;Como;69
270836;Carlos Sánchez Jiménez;21;Spain;174;143;RB;62;70;0,85;Right;2;2;1;Medium; Medium;Normal (170-185);Spain;Fc Cartagena;70
271604;Amadej Maroša;28;Slovenia;178;174;ST;62;62;0,4;Right;3;2;1;Medium; Medium;Stocky (170-185);Poland;Górnik Zabrze;65
242420;Vincenzo Millico;21;Italy;174;150;LM;62;72;0,9;Right;3;3;1;Medium; Medium;Normal (170-185);Italy;Cagliari;70
253428;Vítězslav Jaroš;20;Czech Republic;190;163;GK;62;73;0,75;Right;3;1;1;Medium; Medium;Normal (185+);England;Stockport County;63
256500;Nnamdi Collins;18;Germany;191;185;CB;61;81;0,85;Right;3;2;1;Medium; Medium;Normal (185+);Germany;Borussia Dortmund;81
208885;Alassane N'Diaye;31;France;180;165;RM;62;62;0,325;Right;3;3;1;Medium; Medium;Lean (170-185);France;Ajaccio;70
255989;Jorge Denilson Cabezudo Ormeño;20;Peru;180;176;GK;62;73;0,75;Right;2;1;1;Medium; Medium;Normal (170-185);Peru;Melgar;68
257781;Jacopo Da Riva;21;Italy;187;174;CM;62;73;0,9;Right;4;2;1;Medium; Medium;Lean (185+);Italy;Como;69
258805;Harrison Ashby;20;Scotland;180;165;RB;62;74;0,925;Right;3;2;1;High; Medium;Normal (170-185);England;Newcastle United;79
231926;Trevor Clarke;24;Republic of Ireland;175;143;LWB;61;63;0,4;Left;2;3;1;High; Medium;Normal (170-185);Republic of Ireland;Shamrock Rovers;63
239094;Laurin von Piechowski;28;Germany;193;183;CB;62;62;0,35;Right;3;2;1;Medium; Medium;Lean (185+);Germany;Elversberg;64
262647;Sebastian Aigner;21;Austria;180;159;CDM;62;70;0,85;Right;3;2;1;Low; Medium;Lean (170-185);Austria;Rheindorf Altach;64
233463;Steffen Lie Skålevik;29;Norway;180;165;ST;63;63;0,475;Right;3;2;1;High; Medium;Normal (170-185);Norway;Sarpsborg 08;63
245239;Max Kulke;21;Germany;177;159;RB;61;68;0,625;Right;3;2;1;High; Medium;Normal (170-185);Germany;Dynamo Dresden;66
261623;Vegard Kongsro;23;Norway;183;161;LWB;62;69;0,75;Left;2;2;1;High; Medium;Normal (170-185);Norway;Hamkam;63
262904;John Iredale;22;Australia;188;190;ST;62;71;0,9;Right;3;2;1;Medium; Medium;Normal (185+);Germany;Wehen Wiesbaden;65
200952;Mike Könnecke;33;Germany;174;154;CM;62;62;0,24;Right;4;3;1;Medium; Medium;Lean (170-185);Germany;Zwickau;64
270584;Serkan Göksu;29;Turkey;182;176;RB;63;63;0,425;Right;3;3;1;Medium; Medium;Lean (170-185);Turkey;Ümraniyespor;68
260600;Csaba Bukta;20;Hungary;176;143;RM;62;70;0,875;Right;3;3;1;Medium; Medium;Lean (170-185);Austria;Rheindorf Altach;64
264441;Augustine Boakye;21;Ghana;178;154;CAM;62;70;0,9;Left;3;3;1;Medium; Medium;Lean (170-185);Austria;Wolfsberger Ac;66
218873;Tim Paterok;29;Germany;194;183;GK;62;62;0,275;Right;2;1;1;Medium; Medium;Normal (185+);Germany;Saarbrücken;66
231929;George Miller;24;England;178;141;ST;62;66;0,575;Right;3;2;1;High; High;Lean (170-185);England;Doncaster Rovers;61
234489;Frederik Lund Gytkjær;29;Denmark;180;165;ST;62;62;0,4;Right;3;3;1;High; High;Normal (170-185);Denmark;Lyngby;63
169465;Matthew Anthony Derbyshire;36;England;178;157;ST;62;62;0,14;Right;3;2;1;Low; Low;Lean (170-185);England;Bradford City;63
272378;Dewar Steven Victoria Palacios;21;Colombia;176;150;CM;62;69;0,8;Right;3;2;1;Medium; Medium;Normal (170-185);Colombia;Millonarios;71
234490;Mads Kaalund Larsen;25;Denmark;183;165;CM;62;64;0,5;Right;3;3;1;Medium; Medium;Lean (170-185);Denmark;Silkeborg;66
192250;Matthew Jurman;32;Australia;190;187;CB;62;62;0,25;Left;2;2;1;Medium; Medium;Normal (185+);Australia;Newcastle Jets;63
233211;Niklas Klinger;26;Germany;187;187;GK;62;66;0,425;Right;3;1;1;Medium; Medium;Normal (185+);Germany;Vfl Wolfsburg;76
255483;Alexander Johansson;26;Sweden;189;174;ST;62;63;0,475;Left;2;2;1;Medium; Medium;Normal (185+);Sweden;Mjällby;62
265468;Dale Taylor;18;Northern Ireland;177;163;ST;56;75;0,375;Right;2;2;1;High; Low;Normal (170-185);England;Burton Albion;64
269564;Granit Lekaj;32;Kosovo;186;172;CB;62;62;0,25;Right;3;2;1;Medium; Medium;Normal (185+);Switzerland;Winterthur;64
273660;Francisco Martinicorena Sellanes;18;Uruguay;186;163;ST;62;74;0,925;Right;3;2;1;Medium; Medium;Normal (185+);Uruguay;Danubio;67
227836;Erik Kristian Lindell;26;Sweden;181;157;RWB;62;63;0,425;Right;2;2;1;High; Medium;Lean (170-185);Sweden;Degerfors;62
266237;Paul Wanner;16;Germany;185;159;CAM;62;85;1,2;Left;3;3;1;Medium; Medium;Lean (185+);Germany;Fc Bayern München;85
269565;Souleymane Diaby;22;Côte d'Ivoire;173;152;LB;62;69;0,775;Left;3;2;1;Medium; Medium;Normal (170-185);Switzerland;Winterthur;64
220669;Fejiri Shaun China Okenabirhie;26;England;178;163;ST;62;63;0,475;Right;4;3;1;Medium; Medium;Normal (170-185);England;Cambridge United;64
234749;송주훈 宋株熏;28;Korea Republic;190;183;CB;63;63;0,425;Left;3;2;1;Medium; Medium;Normal (185+);Korea Republic;Jeju United;67
259581;Sergio Barcia Larenxeira;21;Spain;186;168;CB;62;72;0,825;Right;3;2;1;Medium; Medium;Lean (185+);Spain;Celta De Vigo;77
212990;Callum Jason Noel Camps;26;Northern Ireland;180;165;CM;63;64;0,55;Right;3;3;1;High; Medium;Normal (170-185);England;Stockport County;63
243710;Garissone Innocent;22;France;192;198;GK;62;73;0,775;Right;3;1;1;Medium; Medium;Normal (185+);Belgium;As Eupen;67
272895;Charlie Hughes;18;England;185;176;CB;62;77;0,875;Right;3;2;1;Medium; Medium;Stocky (185+);England;Wigan Athletic;68
208127;Kévin Koubemba;29;Congo;192;183;ST;63;63;0,475;Left;3;2;1;Medium; Low;Lean (185+);Romania;Argeş;64
273663;Pedro Carvalho Santos;21;Portugal;174;134;CM;62;73;0,9;Right;3;2;1;High; Medium;Lean (170-185);Portugal;Sporting Braga;76
271360;Pol Bassa Mora;19;Spain;170;143;LB;61;69;0,675;Left;3;2;1;Medium; Medium;Lean (170-);Spain;Burgos;69
273920;Nicolás Canela;18;Argentina;180;143;CB;61;74;0,725;Left;3;2;1;Medium; Medium;Lean (170-185);Argentina;Godoy Cruz;68
244224;Fredrik Hammar;21;Sweden;175;154;RW;61;70;0,725;Right;3;2;1;Medium; Medium;Lean (170-185);Sweden;Hammarby;66
186112;John Job Ayo Akinde;32;England;188;192;ST;62;62;0,325;Right;2;2;1;Medium; Low;Stocky (185+);England;Colchester United;62
256000;Sergio Saúl Quintero Chavez;23;Ecuador;187;190;CDM;61;65;0,425;Right;3;2;1;Medium; Medium;Stocky (185+);Ecuador;Aucas;68
165889;박주영 朴周永;36;Korea Republic;182;165;ST;62;62;0,14;Right;4;3;2;High; Low;Normal (170-185);Korea Republic;Ulsan;70
240897;Will Wright;25;England;191;187;RB;61;64;0,4;Right;2;2;1;Medium; Medium;Normal (185+);England;Gillingham;62
216322;Jordie Hiwula-Mayifuila;27;England;178;168;LM;61;61;0,35;Right;3;3;1;High; High;Lean (170-185);Scotland;Ross County;64
231682;Thomas Heward-Belle;25;Australia;192;176;GK;61;67;0,4;Right;2;1;1;Medium; Medium;Normal (185+);Australia;Sydney;66
178434;Antonio Narciso;41;Italy;185;172;GK;61;61;0,035;Right;2;1;1;Medium; Medium;Normal (185+);Italy;Modena;68
240388;Nebiyou Perry;22;United States;175;154;LM;61;65;0,475;Right;3;3;1;Medium; Medium;Lean (170-185);United States;Nashville Sc;69
257796;Dragoș Balauru;32;Romania;189;176;GK;61;61;0,16;Left;2;1;1;Medium; Medium;Normal (185+);Romania;Uta Arad;65
258564;Tommaso Cassandro;22;Italy;185;165;RB;61;70;0,7;Right;3;2;1;Medium; High;Normal (185+);Italy;Lecce;73
261892;Denis Franchi;19;Italy;189;179;GK;61;73;0,675;Right;2;1;1;Medium; Medium;Lean (185+);England;Burnley;73
270085;Marco Bosisio;20;Italy;184;176;CB;61;71;0,675;Right;2;2;1;Medium; Medium;Normal (170-185);Italy;Bari 1908;69
274949;Nahuel Herrera Viera;17;Uruguay;181;185;CB;61;74;0,7;Right;2;2;1;Medium; Medium;Normal (170-185);Uruguay;Peñarol;70
237317;Roman Macek;25;Czech Republic;188;165;CM;61;64;0,425;Right;3;3;1;High; Medium;Lean (185+);Switzerland;Lugano;67
252933;Ludwig Francillette;23;France;193;179;CB;61;66;0,45;Right;3;2;1;Medium; Medium;Normal (185+);England;Crawley Town;61
207878;Asmir Kajević;32;Montenegro;187;181;CM;61;61;0,25;Left;3;2;1;Medium; High;Lean (185+);China PR;Wuhan Zall;61
223750;Daniel Steininger;27;Germany;187;174;ST;61;61;0,35;Right;2;2;1;Medium; High;Normal (185+);Germany;Bayreuth;63
255494;Jakob Tånnander;21;Sweden;191;176;GK;61;73;0,7;Left;3;1;1;Medium; Medium;Normal (185+);Sweden;Sirius;63
258054;Marcel Canadi;24;Austria;184;168;RM;61;64;0,45;Left;3;3;1;High; Medium;Normal (170-185);Australia;Brisbane Roar;62
271367;Tomás Cáceres;22;Argentina;168;141;RM;61;67;0,525;Right;3;3;1;High; High;Lean (170-);Argentina;Patronato;64
273927;Enock Atta Agyei;17;Belgium;172;150;RW;61;76;0,75;Left;2;3;1;Medium; Medium;Normal (170-185);Belgium;Mechelen;69
252423;Falah Waleed Juma Alsouri Aljneibi;23;United Arab Emirates;177;152;CDM;61;69;0,675;Right;3;2;1;Medium; Medium;Lean (170-185);United Arab Emirates;Al Ain;69
259335;Emrehan Gedikli;19;Germany;187;185;ST;61;75;0,775;Right;4;2;1;Medium; Low;Normal (185+);Austria;Austria Lustenau;64
268552;Guillermo Alejandro Rendón Moreira;20;Ecuador;155;159;LB;61;69;0,675;Left;3;2;1;Medium; Medium;Normal (170-);Ecuador;Barcelona Guayaquil;65
269832;Tomás Muro;20;Argentina;180;165;RM;61;71;0,725;Right;2;3;1;Medium; Low;Normal (170-185);Argentina;Gimnasia La Plata;67
